Exchange Date,Close,Net,%Chg,Open,Low,High,O-C,H-L
22-Feb-2002,"1,089.84",+8.89,+0.82%,"1,078.17","1,074.39","1,093.93",11.67,19.54
21-Feb-2002,"1,080.95",-17.03,-1.55%,"1,094.32","1,080.24","1,101.50",-13.37,21.26
20-Feb-2002,"1,097.98",+14.64,+1.35%,"1,084.68","1,074.36","1,098.32",13.30,23.96
19-Feb-2002,"1,083.34",-20.84,-1.89%,"1,102.16","1,082.24","1,102.16",-18.82,19.92
15-Feb-2002,"1,104.18",-12.30,-1.10%,"1,116.72","1,103.23","1,117.09",-12.54,13.86
14-Feb-2002,"1,116.48",-2.03,-0.18%,"1,118.51","1,112.30","1,124.72",-2.03,12.42
13-Feb-2002,"1,118.51",+11.01,+0.99%,"1,107.50","1,107.50","1,120.56",11.01,13.06
12-Feb-2002,"1,107.50",-4.44,-0.40%,"1,106.17","1,102.98","1,112.68",1.33,9.70
11-Feb-2002,"1,111.94",+15.72,+1.43%,"1,095.37","1,094.68","1,112.01",16.57,17.33
08-Feb-2002,"1,096.22",+16.05,+1.49%,"1,082.39","1,079.91","1,096.30",13.83,16.39
07-Feb-2002,"1,080.17",-3.34,-0.31%,"1,083.32","1,078.44","1,094.03",-3.15,15.59
06-Feb-2002,"1,083.51",-6.51,-0.60%,"1,091.47","1,077.78","1,093.58",-7.96,15.80
05-Feb-2002,"1,090.02",-4.42,-0.40%,"1,088.71","1,082.58","1,100.96",1.31,18.38
04-Feb-2002,"1,094.44",-27.76,-2.47%,"1,118.04","1,092.25","1,122.20",-23.60,29.95
01-Feb-2002,"1,122.20",-8.00,-0.71%,"1,127.39","1,118.51","1,130.20",-5.19,11.69
31-Jan-2002,"1,130.20",+16.63,+1.49%,"1,117.85","1,113.30","1,130.21",12.35,16.91
30-Jan-2002,"1,113.57",+12.93,+1.17%,"1,100.23","1,081.66","1,113.79",13.34,32.13
29-Jan-2002,"1,100.64",-32.42,-2.86%,"1,133.84","1,098.74","1,137.47",-33.20,38.73
28-Jan-2002,"1,133.06",-0.22,-0.02%,"1,136.27","1,126.66","1,138.63",-3.21,11.97
25-Jan-2002,"1,133.28",+1.13,+0.10%,"1,129.33","1,127.82","1,138.31",3.95,10.49
24-Jan-2002,"1,132.15",+3.97,+0.35%,"1,133.37","1,128.18","1,139.50",-1.22,11.32
23-Jan-2002,"1,128.18",+8.87,+0.79%,"1,122.17","1,117.43","1,131.94",6.01,14.51
22-Jan-2002,"1,119.31",-8.27,-0.73%,"1,135.26","1,117.94","1,135.26",-15.95,17.32
18-Jan-2002,"1,127.58",-11.30,-0.99%,"1,127.53","1,124.45","1,138.88",0.05,14.43
17-Jan-2002,"1,138.88",+11.31,+1.00%,"1,135.74","1,127.57","1,139.27",3.14,11.70
16-Jan-2002,"1,127.57",-18.62,-1.62%,"1,139.17","1,127.49","1,146.19",-11.60,18.70
15-Jan-2002,"1,146.19",+7.78,+0.68%,"1,140.84","1,136.88","1,148.81",5.35,11.93
14-Jan-2002,"1,138.41",-7.19,-0.63%,"1,143.02","1,138.15","1,145.60",-4.61,7.45
11-Jan-2002,"1,145.60",-10.95,-0.95%,"1,158.51","1,145.45","1,159.41",-12.91,13.96
10-Jan-2002,"1,156.55",+1.41,+0.12%,"1,154.27","1,150.85","1,159.93",2.28,9.08
09-Jan-2002,"1,155.14",-5.57,-0.48%,"1,163.75","1,151.89","1,174.26",-8.61,22.37
08-Jan-2002,"1,160.71",-4.18,-0.36%,"1,165.32","1,157.46","1,167.60",-4.61,10.14
07-Jan-2002,"1,164.89",-7.62,-0.65%,"1,174.65","1,163.55","1,176.97",-9.76,13.42
04-Jan-2002,"1,172.51",+7.24,+0.62%,"1,171.08","1,163.42","1,176.55",1.43,13.13
03-Jan-2002,"1,165.27",+10.60,+0.92%,"1,155.46","1,154.01","1,165.27",9.81,11.26
02-Jan-2002,"1,154.67",+6.59,+0.57%,"1,149.00","1,136.23","1,154.67",5.67,18.44
31-Dec-2001,"1,148.08",-12.94,-1.11%,"1,158.34","1,148.04","1,161.16",-10.26,13.12
28-Dec-2001,"1,161.02",+3.89,+0.34%,"1,157.13","1,157.13","1,164.64",3.89,7.51
27-Dec-2001,"1,157.13",+7.76,+0.68%,"1,149.37","1,149.37","1,157.13",7.76,7.76
26-Dec-2001,"1,149.37",+4.72,+0.41%,"1,144.65","1,144.65","1,159.18",4.72,14.53
24-Dec-2001,"1,144.65",-0.24,-0.02%,"1,144.96","1,144.62","1,147.83",-0.31,3.21
21-Dec-2001,"1,144.89",+4.96,+0.44%,"1,139.93","1,139.93","1,147.83",4.96,7.90
20-Dec-2001,"1,139.93",-9.63,-0.84%,"1,148.93","1,139.93","1,151.42",-9.00,11.49
19-Dec-2001,"1,149.56",+6.64,+0.58%,"1,136.32","1,134.75","1,152.44",13.24,17.69
18-Dec-2001,"1,142.92",+8.56,+0.75%,"1,134.36","1,134.36","1,145.10",8.56,10.74
17-Dec-2001,"1,134.36",+11.27,+1.00%,"1,123.09","1,122.34","1,137.36",11.27,15.02
14-Dec-2001,"1,123.09",+3.71,+0.33%,"1,117.92","1,114.50","1,128.28",5.17,13.78
13-Dec-2001,"1,119.38",-17.69,-1.56%,"1,127.61","1,117.85","1,137.07",-8.23,19.22
12-Dec-2001,"1,137.07",+0.31,+0.03%,"1,139.30","1,126.08","1,141.51",-2.23,15.43
11-Dec-2001,"1,136.76",-3.17,-0.28%,"1,139.93","1,134.32","1,150.89",-3.17,16.57
10-Dec-2001,"1,139.93",-18.38,-1.59%,"1,152.44","1,139.66","1,158.31",-12.51,18.65
07-Dec-2001,"1,158.31",-8.79,-0.75%,"1,162.55","1,152.66","1,167.10",-4.24,14.44
06-Dec-2001,"1,167.10",-3.25,-0.28%,"1,168.09","1,164.43","1,173.35",-0.99,8.92
05-Dec-2001,"1,170.35",+25.55,+2.23%,"1,151.43","1,143.77","1,173.62",18.92,29.85
04-Dec-2001,"1,144.80",+14.90,+1.32%,"1,134.50","1,128.86","1,144.80",10.30,15.94
03-Dec-2001,"1,129.90",-9.55,-0.84%,"1,139.45","1,125.78","1,139.45",-9.55,13.67
30-Nov-2001,"1,139.45",-0.75,-0.07%,"1,140.01","1,135.89","1,143.57",-0.56,7.68
29-Nov-2001,"1,140.20",+11.68,+1.03%,"1,131.04","1,125.51","1,140.40",9.16,14.89
28-Nov-2001,"1,128.52",-20.98,-1.83%,"1,143.09","1,128.29","1,149.50",-14.57,21.21
27-Nov-2001,"1,149.50",-7.92,-0.68%,"1,152.12","1,140.81","1,163.38",-2.62,22.57
26-Nov-2001,"1,157.42",+7.08,+0.62%,"1,150.34","1,146.17","1,157.88",7.08,11.71
23-Nov-2001,"1,150.34",+13.31,+1.17%,"1,137.04","1,135.90","1,151.05",13.30,15.15
21-Nov-2001,"1,137.03",-5.63,-0.49%,"1,140.15","1,129.78","1,142.66",-3.12,12.88
20-Nov-2001,"1,142.66",-8.40,-0.73%,"1,149.03","1,142.17","1,152.45",-6.37,10.28
19-Nov-2001,"1,151.06",+12.41,+1.09%,"1,143.92","1,138.65","1,151.06",7.14,12.41
16-Nov-2001,"1,138.65",-3.59,-0.31%,"1,142.24","1,129.92","1,143.52",-3.59,13.60
15-Nov-2001,"1,142.24",+1.03,+0.09%,"1,141.21","1,135.06","1,146.46",1.03,11.40
14-Nov-2001,"1,141.21",+2.12,+0.19%,"1,146.33","1,132.87","1,148.28",-5.12,15.41
13-Nov-2001,"1,139.09",+20.76,+1.86%,"1,118.33","1,118.33","1,139.14",20.76,20.81
12-Nov-2001,"1,118.33",-1.98,-0.18%,"1,112.74","1,098.32","1,121.71",5.59,23.39
09-Nov-2001,"1,120.31",+1.77,+0.16%,"1,117.59","1,111.13","1,123.02",2.72,11.89
08-Nov-2001,"1,118.54",+2.74,+0.25%,"1,115.80","1,115.42","1,135.75",2.74,20.33
07-Nov-2001,"1,115.80",-3.06,-0.27%,"1,118.86","1,112.98","1,126.62",-3.06,13.64
06-Nov-2001,"1,118.86",+16.02,+1.45%,"1,102.84","1,095.36","1,119.73",16.02,24.37
05-Nov-2001,"1,102.84",+15.64,+1.44%,"1,087.20","1,087.20","1,106.72",15.64,19.52
02-Nov-2001,"1,087.20",+3.10,+0.29%,"1,080.45","1,075.58","1,089.63",6.75,14.05
01-Nov-2001,"1,084.10",+24.32,+2.29%,"1,063.12","1,054.31","1,085.61",20.98,31.30
31-Oct-2001,"1,059.78",-0.01,-0.00%,"1,066.37","1,057.55","1,074.79",-6.59,17.24
30-Oct-2001,"1,059.79",-18.51,-1.72%,"1,078.30","1,053.61","1,078.30",-18.51,24.69
29-Oct-2001,"1,078.30",-26.31,-2.38%,"1,099.81","1,078.30","1,104.61",-21.51,26.31
26-Oct-2001,"1,104.61",+4.52,+0.41%,"1,096.24","1,094.24","1,110.61",8.37,16.37
25-Oct-2001,"1,100.09",+14.89,+1.37%,"1,072.74","1,065.64","1,100.09",27.35,34.45
24-Oct-2001,"1,085.20",+0.42,+0.04%,"1,085.25","1,079.98","1,090.26",-0.05,10.28
23-Oct-2001,"1,084.78",-5.12,-0.47%,"1,093.87","1,081.53","1,098.99",-9.09,17.46
22-Oct-2001,"1,089.90",+16.42,+1.53%,"1,073.48","1,070.32","1,090.57",16.42,20.25
19-Oct-2001,"1,073.48",+4.87,+0.46%,"1,066.62","1,057.24","1,075.52",6.86,18.28
18-Oct-2001,"1,068.61",-8.48,-0.79%,"1,074.38","1,064.54","1,077.94",-5.77,13.40
17-Oct-2001,"1,077.09",-20.45,-1.86%,"1,107.63","1,076.57","1,107.12",-30.54,30.55
16-Oct-2001,"1,097.54",+7.56,+0.69%,"1,093.71","1,087.13","1,101.66",3.83,14.53
15-Oct-2001,"1,089.98",-1.67,-0.15%,"1,083.44","1,078.19","1,091.65",6.54,13.46
12-Oct-2001,"1,091.65",-5.78,-0.53%,"1,088.37","1,072.15","1,097.43",3.28,25.28
11-Oct-2001,"1,097.43",+16.44,+1.52%,"1,080.99","1,080.99","1,099.16",16.44,18.17
10-Oct-2001,"1,080.99",+24.24,+2.29%,"1,055.28","1,052.70","1,081.62",25.71,28.92
09-Oct-2001,"1,056.75",-5.69,-0.54%,"1,062.93","1,053.83","1,063.37",-6.18,9.54
08-Oct-2001,"1,062.44",-8.94,-0.83%,"1,060.34","1,056.88","1,071.37",2.10,14.49
05-Oct-2001,"1,071.38",+1.75,+0.16%,"1,069.62","1,053.50","1,072.35",1.76,18.85
04-Oct-2001,"1,069.63",-2.65,-0.25%,"1,072.28","1,067.82","1,084.12",-2.65,16.30
03-Oct-2001,"1,072.28",+20.95,+1.99%,"1,042.89","1,041.48","1,075.38",29.39,33.90
02-Oct-2001,"1,051.33",+12.78,+1.23%,"1,037.56","1,034.47","1,051.33",13.77,16.86
01-Oct-2001,"1,038.55",-2.39,-0.23%,"1,037.90","1,026.76","1,040.94",0.65,14.18
28-Sep-2001,"1,040.94",+22.33,+2.19%,"1,028.46","1,018.61","1,040.94",12.48,22.33
27-Sep-2001,"1,018.61",+11.57,+1.15%,"1,007.04",998.24,"1,018.92",11.57,20.68
26-Sep-2001,"1,007.04",-5.23,-0.52%,"1,012.27","1,002.62","1,020.29",-5.23,17.67
25-Sep-2001,"1,012.27",+8.82,+0.88%,"1,003.45",998.33,"1,017.14",8.82,18.81
24-Sep-2001,"1,003.45",+37.65,+3.90%,965.80,965.80,"1,008.44",37.65,42.64
21-Sep-2001,965.80,-18.74,-1.90%,984.54,944.75,984.54,-18.74,39.79
20-Sep-2001,984.54,-31.56,-3.11%,"1,016.10",984.49,"1,016.10",-31.56,31.61
19-Sep-2001,"1,016.10",-16.64,-1.61%,"1,032.74",984.62,"1,038.91",-16.64,54.29
18-Sep-2001,"1,032.74",-6.03,-0.58%,"1,038.77","1,029.25","1,046.42",-6.03,17.17
17-Sep-2001,"1,038.77",-53.77,-4.92%,"1,092.54","1,037.46","1,092.54",-53.77,55.08
10-Sep-2001,"1,092.54",+6.76,+0.62%,"1,085.78","1,073.15","1,096.94",6.76,23.79
07-Sep-2001,"1,085.78",-20.62,-1.86%,"1,106.40","1,082.12","1,106.40",-20.62,24.28
06-Sep-2001,"1,106.40",-25.34,-2.24%,"1,131.74","1,105.83","1,131.74",-25.34,25.91
05-Sep-2001,"1,131.74",-1.20,-0.11%,"1,132.94","1,114.86","1,135.52",-1.20,20.66
04-Sep-2001,"1,132.94",-0.64,-0.06%,"1,133.58","1,129.06","1,155.40",-0.64,26.34
31-Aug-2001,"1,133.58",+4.55,+0.40%,"1,129.03","1,126.38","1,141.83",4.55,15.45
30-Aug-2001,"1,129.03",-19.57,-1.70%,"1,148.60","1,124.87","1,151.75",-19.57,26.88
29-Aug-2001,"1,148.60",-12.91,-1.11%,"1,161.51","1,147.38","1,166.97",-12.91,19.59
28-Aug-2001,"1,161.51",-17.70,-1.50%,"1,179.21","1,161.17","1,179.66",-17.70,18.49
27-Aug-2001,"1,179.21",-5.72,-0.48%,"1,184.93","1,178.07","1,186.85",-5.72,8.78
24-Aug-2001,"1,184.93",+22.84,+1.97%,"1,162.09","1,162.09","1,185.15",22.84,23.06
23-Aug-2001,"1,162.09",-3.22,-0.28%,"1,165.31","1,160.96","1,169.86",-3.22,8.90
22-Aug-2001,"1,165.31",+8.05,+0.70%,"1,157.26","1,153.34","1,168.56",8.05,15.22
21-Aug-2001,"1,157.26",-14.15,-1.21%,"1,171.41","1,156.56","1,179.85",-14.15,23.29
20-Aug-2001,"1,171.41",+9.44,+0.81%,"1,161.97","1,160.94","1,171.41",9.44,10.47
17-Aug-2001,"1,161.97",-19.69,-1.67%,"1,181.66","1,156.07","1,181.66",-19.69,25.59
16-Aug-2001,"1,181.66",+3.64,+0.31%,"1,178.02","1,166.08","1,181.80",3.64,15.72
15-Aug-2001,"1,178.02",-8.71,-0.73%,"1,186.73","1,177.61","1,191.21",-8.71,13.60
14-Aug-2001,"1,186.73",-4.56,-0.38%,"1,191.29","1,184.26","1,198.79",-4.56,14.53
13-Aug-2001,"1,191.29",+1.13,+0.09%,"1,190.16","1,185.12","1,193.82",1.13,8.70
10-Aug-2001,"1,190.16",+6.73,+0.57%,"1,183.43","1,169.55","1,193.33",6.73,23.78
09-Aug-2001,"1,183.43",-0.10,-0.01%,"1,183.53","1,174.68","1,184.71",-0.10,10.03
08-Aug-2001,"1,183.53",-20.87,-1.73%,"1,204.40","1,181.27","1,206.79",-20.87,25.52
07-Aug-2001,"1,204.40",+3.92,+0.33%,"1,200.47","1,195.64","1,207.56",3.93,11.92
06-Aug-2001,"1,200.48",-13.87,-1.14%,"1,214.35","1,197.35","1,214.35",-13.87,17.00
03-Aug-2001,"1,214.35",-6.40,-0.52%,"1,220.75","1,205.31","1,220.75",-6.40,15.44
02-Aug-2001,"1,220.75",+4.82,+0.40%,"1,215.93","1,215.31","1,226.27",4.82,10.96
01-Aug-2001,"1,215.93",+4.70,+0.39%,"1,211.23","1,211.23","1,223.04",4.70,11.81
31-Jul-2001,"1,211.23",+6.71,+0.56%,"1,204.52","1,204.52","1,222.74",6.71,18.22
30-Jul-2001,"1,204.52",-1.30,-0.11%,"1,205.82","1,200.41","1,209.05",-1.30,8.64
27-Jul-2001,"1,205.82",+2.89,+0.24%,"1,202.93","1,195.99","1,209.26",2.89,13.27
26-Jul-2001,"1,202.93",+12.44,+1.04%,"1,190.49","1,182.65","1,204.18",12.44,21.53
25-Jul-2001,"1,190.49",+18.84,+1.61%,"1,171.65","1,171.28","1,190.52",18.84,19.24
24-Jul-2001,"1,171.65",-19.38,-1.63%,"1,191.03","1,165.54","1,191.03",-19.38,25.49
23-Jul-2001,"1,191.03",-19.82,-1.64%,"1,210.85","1,190.50","1,215.22",-19.82,24.72
20-Jul-2001,"1,210.85",-4.17,-0.34%,"1,215.02","1,207.04","1,215.69",-4.17,8.65
19-Jul-2001,"1,215.02",+7.31,+0.61%,"1,207.71","1,205.80","1,225.04",7.31,19.24
18-Jul-2001,"1,207.71",-6.73,-0.55%,"1,214.44","1,198.33","1,214.44",-6.73,16.11
17-Jul-2001,"1,214.44",+11.99,+1.00%,"1,202.45","1,196.14","1,215.36",11.99,19.22
16-Jul-2001,"1,202.45",-13.23,-1.09%,"1,215.68","1,200.05","1,219.63",-13.23,19.58
13-Jul-2001,"1,215.68",+7.54,+0.62%,"1,208.14","1,203.61","1,218.54",7.54,14.93
12-Jul-2001,"1,208.14",+27.96,+2.37%,"1,180.18","1,180.18","1,210.25",27.96,30.07
11-Jul-2001,"1,180.18",-1.34,-0.11%,"1,181.52","1,168.46","1,184.93",-1.34,16.47
10-Jul-2001,"1,181.52",-17.26,-1.44%,"1,198.78","1,179.93","1,203.43",-17.26,23.50
09-Jul-2001,"1,198.78",+8.19,+0.69%,"1,190.59","1,189.75","1,201.76",8.19,12.01
06-Jul-2001,"1,190.59",-28.65,-2.35%,"1,219.24","1,188.74","1,219.24",-28.65,30.50
05-Jul-2001,"1,219.24",-15.21,-1.23%,"1,234.45","1,219.15","1,234.45",-15.21,15.30
03-Jul-2001,"1,234.45",-2.26,-0.18%,"1,236.71","1,229.43","1,236.71",-2.26,7.28
02-Jul-2001,"1,236.71",+12.29,+1.00%,"1,224.42","1,224.03","1,239.78",12.29,15.75
29-Jun-2001,"1,224.42",-1.78,-0.15%,"1,226.20","1,221.14","1,237.29",-1.78,16.15
28-Jun-2001,"1,226.20",+15.13,+1.25%,"1,211.07","1,211.07","1,234.44",15.13,23.37
27-Jun-2001,"1,211.07",-5.69,-0.47%,"1,216.76","1,207.29","1,219.92",-5.69,12.63
26-Jun-2001,"1,216.76",-1.84,-0.15%,"1,218.60","1,204.64","1,220.70",-1.84,16.06
25-Jun-2001,"1,218.60",-6.75,-0.55%,"1,225.35","1,213.60","1,231.50",-6.75,17.90
22-Jun-2001,"1,225.35",-11.69,-0.95%,"1,237.04","1,221.44","1,237.73",-11.69,16.29
21-Jun-2001,"1,237.04",+13.90,+1.14%,"1,223.14","1,220.25","1,240.24",13.90,19.99
20-Jun-2001,"1,223.14",+10.56,+0.87%,"1,212.58","1,210.07","1,225.61",10.56,15.54
19-Jun-2001,"1,212.58",+4.15,+0.34%,"1,208.43","1,207.71","1,226.11",4.15,18.40
18-Jun-2001,"1,208.43",-5.93,-0.49%,"1,214.36","1,208.33","1,221.23",-5.93,12.90
15-Jun-2001,"1,214.36",-5.51,-0.45%,"1,219.87","1,203.03","1,221.50",-5.51,18.47
14-Jun-2001,"1,219.87",-21.73,-1.75%,"1,241.60","1,218.90","1,241.60",-21.73,22.70
13-Jun-2001,"1,241.60",-14.25,-1.13%,"1,255.85","1,241.59","1,259.75",-14.25,18.16
12-Jun-2001,"1,255.85",+1.46,+0.12%,"1,254.39","1,235.75","1,261.00",1.46,25.25
11-Jun-2001,"1,254.39",-10.57,-0.84%,"1,264.96","1,249.23","1,264.96",-10.57,15.73
08-Jun-2001,"1,264.96",-12.00,-0.94%,"1,276.96","1,259.99","1,277.11",-12.00,17.12
07-Jun-2001,"1,276.96",+6.93,+0.55%,"1,270.03","1,265.08","1,277.08",6.93,12.00
06-Jun-2001,"1,270.03",-13.54,-1.05%,"1,283.57","1,269.01","1,283.85",-13.54,14.84
05-Jun-2001,"1,283.57",+16.46,+1.30%,"1,267.11","1,267.11","1,286.62",16.46,19.51
04-Jun-2001,"1,267.11",+6.44,+0.51%,"1,260.67","1,256.36","1,267.17",6.44,10.81
01-Jun-2001,"1,260.67",+4.85,+0.39%,"1,255.82","1,246.88","1,265.34",4.85,18.46
31-May-2001,"1,255.82",+7.74,+0.62%,"1,248.08","1,248.07","1,261.91",7.74,13.84
30-May-2001,"1,248.08",-19.85,-1.57%,"1,267.93","1,245.96","1,267.93",-19.85,21.97
29-May-2001,"1,267.93",-9.96,-0.78%,"1,277.89","1,265.41","1,278.42",-9.96,13.01
25-May-2001,"1,277.89",-15.28,-1.18%,"1,293.17","1,276.42","1,293.17",-15.28,16.75
24-May-2001,"1,293.17",+4.12,+0.32%,"1,289.05","1,281.22","1,295.04",4.12,13.82
23-May-2001,"1,289.05",-20.33,-1.55%,"1,309.38","1,288.70","1,309.38",-20.33,20.68
22-May-2001,"1,309.38",-3.45,-0.26%,"1,312.83","1,306.89","1,315.93",-3.45,9.04
21-May-2001,"1,312.83",+20.87,+1.62%,"1,291.96","1,287.87","1,312.95",20.87,25.08
18-May-2001,"1,291.96",+3.47,+0.27%,"1,288.49","1,281.15","1,292.06",3.47,10.91
17-May-2001,"1,288.49",+3.50,+0.27%,"1,284.99","1,282.65","1,296.48",3.50,13.83
16-May-2001,"1,284.99",+35.55,+2.85%,"1,249.44","1,243.02","1,286.39",35.55,43.37
15-May-2001,"1,249.44",+0.52,+0.04%,"1,248.92","1,245.36","1,257.45",0.52,12.09
14-May-2001,"1,248.92",+3.25,+0.26%,"1,245.67","1,241.02","1,249.68",3.25,8.66
11-May-2001,"1,245.67",-9.51,-0.76%,"1,255.18","1,240.79","1,259.84",-9.51,19.05
10-May-2001,"1,255.18",-0.36,-0.03%,"1,255.54","1,254.56","1,268.14",-0.36,13.58
09-May-2001,"1,255.54",-5.66,-0.45%,"1,261.20","1,247.83","1,261.65",-5.66,13.82
08-May-2001,"1,261.20",-2.31,-0.18%,"1,266.71","1,253.00","1,267.01",-5.51,14.01
07-May-2001,"1,263.51",-3.10,-0.24%,"1,266.61","1,259.19","1,270.00",-3.10,10.81
04-May-2001,"1,266.61",+18.03,+1.44%,"1,248.58","1,232.00","1,267.51",18.03,35.51
03-May-2001,"1,248.58",-18.85,-1.49%,"1,267.43","1,239.88","1,267.43",-18.85,27.55
02-May-2001,"1,267.43",+0.99,+0.08%,"1,266.44","1,257.70","1,272.93",0.99,15.23
01-May-2001,"1,266.44",+16.98,+1.36%,"1,249.46","1,243.55","1,266.47",16.98,22.92
30-Apr-2001,"1,249.46",-3.59,-0.29%,"1,253.05","1,243.99","1,269.30",-3.59,25.31
27-Apr-2001,"1,253.05",+18.53,+1.50%,"1,234.52","1,234.52","1,253.07",18.53,18.55
26-Apr-2001,"1,234.52",+5.77,+0.47%,"1,228.75","1,228.75","1,248.30",5.77,19.55
25-Apr-2001,"1,228.75",+19.28,+1.59%,"1,209.47","1,207.38","1,232.36",19.28,24.98
24-Apr-2001,"1,209.47",-14.89,-1.22%,"1,224.36","1,208.89","1,233.54",-14.89,24.65
23-Apr-2001,"1,224.36",-18.62,-1.50%,"1,242.98","1,217.47","1,242.98",-18.62,25.51
20-Apr-2001,"1,242.98",-10.72,-0.86%,"1,253.70","1,234.41","1,253.70",-10.72,19.29
19-Apr-2001,"1,253.70",+15.54,+1.26%,"1,238.16","1,233.39","1,253.71",15.54,20.32
18-Apr-2001,"1,238.16",+46.35,+3.89%,"1,191.81","1,191.81","1,248.42",46.35,56.61
17-Apr-2001,"1,191.81",+12.13,+1.03%,"1,179.68","1,168.90","1,192.25",12.13,23.35
16-Apr-2001,"1,179.68",-3.82,-0.32%,"1,183.50","1,167.38","1,184.64",-3.82,17.26
12-Apr-2001,"1,183.50",+17.61,+1.51%,"1,165.89","1,157.73","1,183.51",17.61,25.78
11-Apr-2001,"1,165.89",-2.49,-0.21%,"1,168.38","1,160.26","1,182.24",-2.49,21.98
10-Apr-2001,"1,168.38",+30.79,+2.71%,"1,137.59","1,137.59","1,173.92",30.79,36.33
09-Apr-2001,"1,137.59",+9.16,+0.81%,"1,128.43","1,126.38","1,146.13",9.16,19.75
06-Apr-2001,"1,128.43",-23.01,-2.00%,"1,151.44","1,119.29","1,151.44",-23.01,32.15
05-Apr-2001,"1,151.44",+48.19,+4.37%,"1,103.25","1,103.25","1,151.47",48.19,48.22
04-Apr-2001,"1,103.25",-3.21,-0.29%,"1,106.46","1,091.99","1,117.50",-3.21,25.51
03-Apr-2001,"1,106.46",-39.41,-3.44%,"1,145.87","1,100.19","1,145.87",-39.41,45.68
02-Apr-2001,"1,145.87",-14.46,-1.25%,"1,160.33","1,137.51","1,169.51",-14.46,32.00
30-Mar-2001,"1,160.33",+12.38,+1.08%,"1,147.95","1,143.83","1,162.80",12.38,18.97
29-Mar-2001,"1,147.95",-5.34,-0.46%,"1,153.29","1,136.26","1,161.69",-5.34,25.43
28-Mar-2001,"1,153.29",-28.88,-2.44%,"1,182.17","1,147.83","1,182.17",-28.88,34.34
27-Mar-2001,"1,182.17",+29.48,+2.56%,"1,152.69","1,150.96","1,183.36",29.48,32.40
26-Mar-2001,"1,152.69",+12.86,+1.13%,"1,139.83","1,139.83","1,160.02",12.86,20.19
23-Mar-2001,"1,139.83",+22.25,+1.99%,"1,117.58","1,117.58","1,141.83",22.25,24.25
22-Mar-2001,"1,117.58",-4.56,-0.41%,"1,122.14","1,081.19","1,124.27",-4.56,43.08
21-Mar-2001,"1,122.14",-20.48,-1.79%,"1,142.62","1,118.74","1,149.39",-20.48,30.65
20-Mar-2001,"1,142.62",-28.19,-2.41%,"1,170.81","1,142.19","1,180.56",-28.19,38.37
19-Mar-2001,"1,170.81",+20.28,+1.76%,"1,150.53","1,147.18","1,173.50",20.28,26.32
16-Mar-2001,"1,150.53",-23.03,-1.96%,"1,173.56","1,148.64","1,173.56",-23.03,24.92
15-Mar-2001,"1,173.56",+6.85,+0.59%,"1,166.71","1,166.71","1,182.04",6.85,15.33
14-Mar-2001,"1,166.71",-30.95,-2.58%,"1,197.66","1,155.35","1,197.66",-30.95,42.31
13-Mar-2001,"1,197.66",+17.50,+1.48%,"1,180.16","1,171.50","1,197.83",17.50,26.33
12-Mar-2001,"1,180.16",-53.26,-4.32%,"1,233.42","1,176.78","1,233.42",-53.26,56.64
09-Mar-2001,"1,233.42",-31.32,-2.48%,"1,264.74","1,228.42","1,264.74",-31.32,36.32
08-Mar-2001,"1,264.74",+2.85,+0.23%,"1,261.89","1,257.60","1,266.50",2.85,8.90
07-Mar-2001,"1,261.89",+8.09,+0.65%,"1,253.80","1,253.80","1,263.86",8.09,10.06
06-Mar-2001,"1,253.80",+12.39,+1.00%,"1,241.41","1,241.41","1,267.42",12.39,26.01
05-Mar-2001,"1,241.41",+7.23,+0.59%,"1,234.18","1,234.04","1,242.55",7.23,8.51
02-Mar-2001,"1,234.18",-7.05,-0.57%,"1,241.23","1,219.74","1,251.01",-7.05,31.27
01-Mar-2001,"1,241.23",+1.29,+0.10%,"1,239.94","1,214.50","1,241.36",1.29,26.86
28-Feb-2001,"1,239.94",-18.00,-1.43%,"1,257.94","1,229.65","1,263.47",-18.00,33.82
27-Feb-2001,"1,257.94",-9.71,-0.77%,"1,267.65","1,252.26","1,272.76",-9.71,20.50
26-Feb-2001,"1,267.65",+21.79,+1.75%,"1,245.86","1,241.71","1,267.69",21.79,25.98
23-Feb-2001,"1,245.86",-6.96,-0.56%,"1,252.82","1,215.44","1,252.82",-6.96,37.38
22-Feb-2001,"1,252.82",-2.45,-0.20%,"1,255.27","1,228.33","1,259.94",-2.45,31.61
21-Feb-2001,"1,255.27",-23.67,-1.85%,"1,278.94","1,253.16","1,282.97",-23.67,29.81
20-Feb-2001,"1,278.94",-22.59,-1.74%,"1,301.53","1,278.44","1,307.16",-22.59,28.72
16-Feb-2001,"1,301.53",-25.08,-1.89%,"1,326.61","1,293.18","1,326.61",-25.08,33.43
15-Feb-2001,"1,326.61",+10.69,+0.81%,"1,315.92","1,315.92","1,331.29",10.69,15.37
14-Feb-2001,"1,315.92",-2.88,-0.22%,"1,318.80","1,304.72","1,320.73",-2.88,16.01
13-Feb-2001,"1,318.80",-11.51,-0.87%,"1,330.31","1,317.51","1,336.62",-11.51,19.11
12-Feb-2001,"1,330.31",+15.55,+1.18%,"1,314.76","1,313.64","1,330.96",15.55,17.32
09-Feb-2001,"1,314.76",-17.77,-1.33%,"1,332.53","1,309.98","1,332.53",-17.77,22.55
