"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 29, 2000","3,665.83","3,764.83","3,764.83","3,634.03","-","-2.79%"
"Jun 28, 2000","3,771.06","3,701.11","3,817.50","3,701.11","-","1.95%"
"Jun 27, 2000","3,699.00","3,771.45","3,804.94","3,698.50","-","-1.92%"
"Jun 26, 2000","3,771.45","3,685.30","3,840.54","3,685.30","-","2.34%"
"Jun 23, 2000","3,685.30","3,809.40","3,821.95","3,669.40","-","-3.12%"
"Jun 22, 2000","3,804.11","3,968.85","3,968.85","3,804.00","-","-4.18%"
"Jun 21, 2000","3,970.00","3,928.98","3,981.26","3,867.92","-","0.92%"
"Jun 20, 2000","3,933.83","3,933.70","3,990.21","3,898.28","-","0.00%"
"Jun 19, 2000","3,933.70","3,787.36","3,935.33","3,730.77","-","3.86%"
"Jun 16, 2000","3,787.36","3,758.36","3,817.85","3,732.83","-","0.94%"
"Jun 15, 2000","3,752.01","3,680.67","3,755.72","3,639.18","-","2.03%"
"Jun 14, 2000","3,677.49","3,767.54","3,793.72","3,670.71","-","-2.35%"
"Jun 13, 2000","3,765.81","3,638.54","3,766.52","3,582.52","-","3.50%"
"Jun 12, 2000","3,638.42","3,761.15","3,779.74","3,638.31","-","-3.24%"
"Jun 09, 2000","3,760.26","3,707.31","3,785.02","3,707.31","-","1.43%"
"Jun 08, 2000","3,707.31","3,737.93","3,791.42","3,671.44","-","-0.77%"
"Jun 07, 2000","3,736.01","3,644.46","3,736.15","3,599.53","-","2.46%"
"Jun 06, 2000","3,646.32","3,730.31","3,801.31","3,637.80","-","-2.25%"
"Jun 05, 2000","3,730.31","3,742.28","3,817.25","3,688.89","-","-0.68%"
"Jun 02, 2000","3,755.67","3,518.98","3,759.81","3,518.98","-","6.73%"
"Jun 01, 2000","3,518.98","3,331.80","3,526.53","3,331.80","-","5.86%"
"May 31, 2000","3,324.08","3,414.03","3,458.34","3,322.22","-","-2.63%"
"May 30, 2000","3,414.03","3,101.43","3,415.71","3,101.43","-","10.08%"
"May 26, 2000","3,101.44","3,100.97","3,170.72","3,033.50","-","0.07%"
"May 25, 2000","3,099.28","3,181.50","3,290.53","3,078.18","-","-2.55%"
"May 24, 2000","3,180.31","3,023.49","3,185.74","2,897.27","-","5.19%"
"May 23, 2000","3,023.42","3,262.77","3,298.46","3,022.52","-","-7.39%"
"May 22, 2000","3,264.71","3,261.47","3,269.54","3,029.14","-","0.12%"
"May 19, 2000","3,260.64","3,425.38","3,425.38","3,259.18","-","-4.84%"
"May 18, 2000","3,426.35","3,547.52","3,575.78","3,426.35","-","-3.50%"
"May 17, 2000","3,550.50","3,635.03","3,635.03","3,527.67","-","-2.64%"
"May 16, 2000","3,646.89","3,520.98","3,653.76","3,520.98","-","3.84%"
"May 15, 2000","3,512.11","3,404.56","3,512.21","3,314.44","-","3.11%"
"May 12, 2000","3,406.25","3,381.57","3,504.81","3,381.57","-","0.73%"
"May 11, 2000","3,381.57","3,311.51","3,381.70","3,237.86","-","4.22%"
"May 10, 2000","3,244.73","3,436.68","3,436.68","3,234.96","-","-5.80%"
"May 09, 2000","3,444.64","3,525.23","3,567.96","3,401.82","-","-2.19%"
"May 08, 2000","3,521.60","3,688.36","3,688.36","3,521.05","-","-4.52%"
"May 05, 2000","3,688.36","3,571.27","3,692.40","3,534.07","-","3.29%"
"May 04, 2000","3,570.73","3,561.72","3,627.35","3,518.12","-","0.24%"
"May 03, 2000","3,562.16","3,627.31","3,627.31","3,435.30","-","-1.80%"
"May 02, 2000","3,627.31","3,768.04","3,829.29","3,626.54","-","-5.27%"
"May 01, 2000","3,829.29","3,789.20","3,871.93","3,777.05","-","1.49%"
"Apr 28, 2000","3,773.18","3,696.42","3,790.78","3,696.42","-","2.18%"
"Apr 27, 2000","3,692.57","3,504.20","3,692.92","3,390.60","-","5.33%"
"Apr 26, 2000","3,505.71","3,622.80","3,690.29","3,505.11","-","-3.20%"
"Apr 25, 2000","3,621.56","3,371.21","3,622.29","3,371.21","-","7.99%"
"Apr 24, 2000","3,353.53","3,448.23","3,448.23","3,200.90","-","-4.33%"
"Apr 20, 2000","3,505.29","3,587.27","3,632.24","3,453.30","-","-2.17%"
"Apr 19, 2000","3,583.07","3,720.24","3,753.45","3,578.90","-","-3.57%"
"Apr 18, 2000","3,715.81","3,531.07","3,717.66","3,511.81","-","5.28%"
"Apr 17, 2000","3,529.45","3,194.50","3,530.67","3,107.42","-","10.10%"
"Apr 14, 2000","3,205.70","3,536.41","3,536.41","3,138.42","-","-9.80%"
"Apr 13, 2000","3,553.81","3,645.79","3,831.70","3,552.51","-","-2.20%"
"Apr 12, 2000","3,633.63","3,909.00","3,943.68","3,632.41","-","-7.05%"
"Apr 11, 2000","3,909.21","3,987.24","4,049.55","3,829.39","-","-2.23%"
"Apr 10, 2000","3,998.26","4,293.63","4,308.62","3,998.10","-","-6.83%"
"Apr 07, 2000","4,291.53","4,111.18","4,292.88","4,111.18","-","5.01%"
"Apr 06, 2000","4,086.73","4,036.39","4,161.42","4,005.31","-","1.40%"
"Apr 05, 2000","4,030.26","4,028.40","4,156.43","3,884.32","-","-0.10%"
"Apr 04, 2000","4,034.17","4,089.78","4,146.50","3,525.44","-","-1.05%"
"Apr 03, 2000","4,077.02","4,355.70","4,355.70","4,041.24","-","-7.29%"
"Mar 31, 2000","4,397.84","4,268.64","4,424.43","4,171.09","-","3.47%"
"Mar 30, 2000","4,250.19","4,376.41","4,491.08","4,151.12","-","-3.71%"
"Mar 29, 2000","4,413.92","4,583.81","4,615.09","4,408.60","-","-3.70%"
"Mar 28, 2000","4,583.39","4,705.75","4,714.35","4,582.45","-","-2.58%"
"Mar 27, 2000","4,704.73","4,687.60","4,781.19","4,687.60","-","0.28%"
"Mar 24, 2000","4,691.61","4,659.76","4,816.35","4,608.92","-","0.66%"
"Mar 23, 2000","4,660.62","4,594.37","4,704.21","4,547.00","-","1.39%"
"Mar 22, 2000","4,596.81","4,449.22","4,639.12","4,449.22","-","3.31%"
"Mar 21, 2000","4,449.33","4,259.58","4,450.41","4,155.34","-","4.42%"
"Mar 20, 2000","4,261.15","4,443.35","4,460.37","4,260.92","-","-4.04%"
"Mar 17, 2000","4,440.45","4,349.26","4,441.00","4,326.76","-","2.00%"
"Mar 16, 2000","4,353.33","4,141.23","4,353.59","4,049.98","-","5.41%"
"Mar 15, 2000","4,130.01","4,250.74","4,341.54","4,094.04","-","-2.29%"
"Mar 14, 2000","4,226.99","4,448.63","4,537.99","4,226.79","-","-4.51%"
"Mar 13, 2000","4,426.80","4,585.16","4,585.16","4,387.74","-","-3.50%"
"Mar 10, 2000","4,587.16","4,586.26","4,659.72","4,549.07","-","0.02%"
"Mar 09, 2000","4,586.26","4,446.48","4,587.55","4,379.60","-","3.16%"
"Mar 08, 2000","4,445.68","4,409.98","4,470.28","4,266.87","-","1.25%"
"Mar 07, 2000","4,390.83","4,489.49","4,560.96","4,355.61","-","-1.49%"
"Mar 06, 2000","4,457.18","4,448.48","4,548.55","4,436.60","-","0.32%"
"Mar 03, 2000","4,442.87","4,257.53","4,442.87","4,257.53","-","4.93%"
"Mar 02, 2000","4,234.26","4,311.97","4,337.65","4,197.98","-","-1.73%"
"Mar 01, 2000","4,309.01","4,275.72","4,346.41","4,269.66","-","0.99%"
"Feb 29, 2000","4,266.94","4,174.75","4,269.76","4,174.75","-","2.52%"
"Feb 28, 2000","4,162.13","4,178.58","4,224.95","4,024.08","-","-0.39%"
"Feb 25, 2000","4,178.58","4,254.56","4,297.46","4,169.34","-","-1.75%"
"Feb 24, 2000","4,253.05","4,169.66","4,253.75","4,099.39","-","1.99%"
"Feb 23, 2000","4,170.09","3,966.00","4,198.16","3,966.00","-","5.06%"
"Feb 22, 2000","3,969.13","3,970.53","4,001.07","3,856.02","-","0.09%"
"Feb 18, 2000","3,965.75","4,130.55","4,135.60","3,959.83","-","-3.87%"
"Feb 17, 2000","4,125.38","4,012.29","4,127.35","3,993.57","-","3.19%"
"Feb 16, 2000","3,997.97","3,997.03","4,063.58","3,982.55","-","0.02%"
"Feb 15, 2000","3,997.03","3,983.85","4,024.13","3,848.37","-","0.27%"
"Feb 14, 2000","3,986.13","3,969.95","4,005.59","3,918.87","-","0.43%"
"Feb 11, 2000","3,968.89","4,090.00","4,090.00","3,933.78","-","-2.96%"
"Feb 10, 2000","4,090.00","3,974.83","4,090.07","3,956.90","-","3.06%"
"Feb 09, 2000","3,968.46","4,061.74","4,087.84","3,966.33","-","-2.32%"
"Feb 08, 2000","4,062.77","3,932.24","4,063.79","3,932.24","-","3.29%"
"Feb 07, 2000","3,933.34","3,873.43","3,933.75","3,858.89","-","1.52%"
"Feb 04, 2000","3,874.37","3,858.60","3,929.81","3,856.83","-","0.60%"
"Feb 03, 2000","3,851.16","3,726.13","3,857.34","3,704.23","-","3.40%"
"Feb 02, 2000","3,724.46","3,700.20","3,785.36","3,693.95","-","0.61%"
"Feb 01, 2000","3,701.78","3,580.29","3,703.59","3,544.93","-","3.69%"
"Jan 31, 2000","3,570.05","3,438.09","3,570.59","3,349.06","-","3.60%"
"Jan 28, 2000","3,446.13","3,595.89","3,617.60","3,409.59","-","-4.09%"
"Jan 27, 2000","3,593.15","3,628.88","3,701.30","3,512.07","-","-0.77%"
"Jan 26, 2000","3,621.21","3,762.69","3,762.69","3,621.10","-","-3.67%"
"Jan 25, 2000","3,759.11","3,667.02","3,759.33","3,591.34","-","2.68%"
"Jan 24, 2000","3,660.96","3,888.33","3,905.10","3,660.86","-","-4.91%"
"Jan 21, 2000","3,849.96","3,841.74","3,891.81","3,806.58","-","0.21%"
"Jan 20, 2000","3,841.74","3,798.84","3,877.43","3,782.43","-","1.34%"
"Jan 19, 2000","3,790.89","3,741.45","3,803.72","3,711.96","-","0.88%"
"Jan 18, 2000","3,757.78","3,704.74","3,779.56","3,665.87","-","1.43%"
"Jan 14, 2000","3,704.74","3,653.30","3,744.89","3,653.30","-","2.57%"
"Jan 13, 2000","3,612.08","3,495.83","3,612.43","3,494.39","-","3.85%"
"Jan 12, 2000","3,478.14","3,548.77","3,572.62","3,447.90","-","-1.87%"
"Jan 11, 2000","3,544.35","3,715.22","3,717.17","3,517.79","-","-4.66%"
"Jan 10, 2000","3,717.41","3,558.21","3,756.17","3,558.21","-","5.32%"
"Jan 07, 2000","3,529.60","3,337.26","3,529.75","3,314.75","-","5.65%"
"Jan 06, 2000","3,340.81","3,488.31","3,513.55","3,334.02","-","-4.75%"
"Jan 05, 2000","3,507.31","3,543.13","3,576.17","3,371.75","-","-1.10%"
"Jan 04, 2000","3,546.20","3,766.57","3,766.57","3,542.73","-","-6.45%"
"Jan 03, 2000","3,790.55","3,755.74","3,836.86","3,643.25","-","2.23%"
"Dec 31, 1999","3,707.83","3,700.00","3,732.10","3,689.75","-","0.66%"
"Dec 30, 1999","3,683.67","3,692.57","3,750.41","3,680.75","-","-0.16%"
"Dec 29, 1999","3,689.68","3,582.93","3,689.82","3,582.93","-","3.07%"
"Dec 28, 1999","3,579.95","3,601.14","3,623.03","3,550.87","-","-0.52%"
"Dec 27, 1999","3,598.51","3,588.43","3,620.13","3,521.85","-","0.23%"
"Dec 23, 1999","3,590.28","3,566.40","3,625.58","3,566.40","-","0.79%"
"Dec 22, 1999","3,562.29","3,536.92","3,568.48","3,501.34","-","0.96%"
"Dec 21, 1999","3,528.53","3,397.26","3,528.88","3,393.07","-","4.09%"
"Dec 20, 1999","3,390.01","3,361.97","3,406.22","3,351.53","-","0.90%"
"Dec 17, 1999","3,359.86","3,362.69","3,434.22","3,341.71","-","0.83%"
"Dec 16, 1999","3,332.31","3,253.98","3,332.56","3,253.98","-","2.88%"
"Dec 15, 1999","3,239.18","3,165.68","3,239.65","3,121.32","-","2.27%"
"Dec 14, 1999","3,167.29","3,243.60","3,251.79","3,166.66","-","-2.32%"
"Dec 13, 1999","3,242.37","3,198.35","3,252.92","3,173.27","-","1.22%"
"Dec 10, 1999","3,203.28","3,172.38","3,208.93","3,129.95","-","1.13%"
"Dec 09, 1999","3,167.52","3,184.50","3,219.22","3,093.98","-","0.11%"
"Dec 08, 1999","3,164.08","3,197.51","3,223.56","3,158.87","-","-1.28%"
"Dec 07, 1999","3,205.08","3,190.57","3,211.99","3,158.73","-","0.44%"
"Dec 06, 1999","3,191.09","3,172.31","3,223.63","3,120.12","-","0.59%"
"Dec 03, 1999","3,172.37","3,120.12","3,209.93","3,120.12","-","2.06%"
"Dec 02, 1999","3,108.47","3,002.90","3,108.47","3,002.90","-","3.71%"
"Dec 01, 1999","2,997.28","2,970.04","3,019.21","2,956.79","-","1.03%"
"Nov 30, 1999","2,966.71","3,061.68","3,067.09","2,964.11","-","-3.15%"
"Nov 29, 1999","3,063.23","3,114.88","3,127.05","3,063.23","-","-1.71%"
"Nov 26, 1999","3,116.62","3,109.35","3,151.77","3,108.49","-","0.26%"
"Nov 24, 1999","3,108.52","3,003.02","3,108.96","2,982.02","-","3.62%"
"Nov 23, 1999","2,999.78","3,049.40","3,066.44","2,975.71","-","-1.63%"
"Nov 22, 1999","3,049.61","3,028.51","3,057.06","3,010.92","-","0.69%"
"Nov 19, 1999","3,028.84","3,001.28","3,034.78","2,983.64","-","0.84%"
"Nov 18, 1999","3,003.49","2,914.25","3,003.49","2,914.25","-","3.15%"
"Nov 17, 1999","2,911.69","2,952.91","2,967.79","2,908.03","-","-0.97%"
"Nov 16, 1999","2,940.25","2,875.87","2,940.61","2,875.87","-","2.24%"
"Nov 15, 1999","2,875.87","2,891.58","2,901.16","2,869.45","-","-0.45%"
"Nov 12, 1999","2,888.91","2,851.36","2,889.70","2,775.96","-","1.37%"
"Nov 11, 1999","2,849.81","2,798.07","2,851.52","2,798.07","-","1.87%"
"Nov 10, 1999","2,797.61","2,770.76","2,824.68","2,757.98","-","1.23%"
"Nov 09, 1999","2,763.58","2,791.56","2,813.52","2,741.17","-","-0.81%"
"Nov 08, 1999","2,786.27","2,732.53","2,792.27","2,725.20","-","1.11%"
"Nov 05, 1999","2,755.70","2,704.88","2,765.56","2,704.88","-","1.95%"
"Nov 04, 1999","2,703.11","2,682.55","2,716.41","2,677.13","-","1.14%"
"Nov 03, 1999","2,672.72","2,630.73","2,686.70","2,630.73","-","1.74%"
"Nov 02, 1999","2,626.99","2,617.07","2,662.51","2,612.39","-","0.41%"
"Nov 01, 1999","2,616.36","2,637.04","2,661.08","2,616.27","-","-0.80%"
"Oct 29, 1999","2,637.44","2,539.93","2,651.12","2,539.93","-","3.84%"
"Oct 28, 1999","2,539.93","2,471.91","2,540.17","2,471.91","-","3.36%"
"Oct 27, 1999","2,457.46","2,466.45","2,467.89","2,423.29","-","-0.36%"
"Oct 26, 1999","2,466.40","2,484.85","2,522.80","2,466.09","-","-0.72%"
"Oct 25, 1999","2,484.19","2,488.16","2,507.63","2,462.70","-","-0.07%"
"Oct 22, 1999","2,485.90","2,479.74","2,523.61","2,472.40","-","0.35%"
"Oct 21, 1999","2,477.14","2,450.44","2,482.03","2,396.58","-","0.44%"
"Oct 20, 1999","2,466.29","2,384.52","2,466.29","2,384.52","-","4.40%"
"Oct 19, 1999","2,362.25","2,369.55","2,401.92","2,346.27","-","0.01%"
"Oct 18, 1999","2,362.11","2,401.20","2,404.92","2,299.95","-","-1.73%"
"Oct 15, 1999","2,403.81","2,467.20","2,468.34","2,382.24","-","-2.72%"
"Oct 14, 1999","2,470.99","2,463.26","2,484.24","2,426.18","-","0.67%"
"Oct 13, 1999","2,454.49","2,515.80","2,527.15","2,444.62","-","-2.86%"
"Oct 12, 1999","2,526.82","2,585.53","2,586.33","2,508.02","-","-2.02%"
"Oct 11, 1999","2,578.88","2,556.86","2,585.03","2,555.18","-","0.92%"
"Oct 08, 1999","2,555.36","2,534.10","2,555.36","2,484.18","-","0.92%"
"Oct 07, 1999","2,532.00","2,535.69","2,558.10","2,512.29","-","-0.02%"
"Oct 06, 1999","2,532.40","2,479.06","2,532.40","2,479.06","-","2.46%"
"Oct 05, 1999","2,471.50","2,468.44","2,507.90","2,436.23","-","0.15%"
"Oct 04, 1999","2,467.92","2,406.45","2,467.96","2,406.45","-","2.64%"
"Oct 01, 1999","2,404.45","2,407.70","2,408.05","2,358.22","-","-0.14%"
"Sep 30, 1999","2,407.90","2,401.49","2,433.36","2,379.42","-","0.38%"
"Sep 29, 1999","2,398.78","2,428.32","2,449.27","2,397.50","-","-1.21%"
"Sep 28, 1999","2,428.11","2,425.70","2,437.99","2,359.48","-","0.07%"
"Sep 27, 1999","2,426.51","2,401.27","2,453.94","2,401.27","-","1.12%"
"Sep 24, 1999","2,399.58","2,398.92","2,410.58","2,345.22","-","-0.15%"
"Sep 23, 1999","2,403.07","2,524.71","2,539.66","2,392.01","-","-4.41%"
"Sep 22, 1999","2,513.94","2,474.57","2,515.62","2,455.85","-","1.63%"
"Sep 21, 1999","2,473.74","2,536.66","2,536.66","2,472.94","-","-2.82%"
"Sep 20, 1999","2,545.41","2,541.16","2,551.66","2,523.04","-","0.34%"
"Sep 17, 1999","2,536.91","2,468.88","2,537.31","2,468.88","-","2.84%"
"Sep 16, 1999","2,466.88","2,459.79","2,478.88","2,413.02","-","0.15%"
"Sep 15, 1999","2,463.09","2,518.84","2,539.26","2,461.93","-","-2.35%"
"Sep 14, 1999","2,522.46","2,483.30","2,525.42","2,482.14","-","1.59%"
"Sep 13, 1999","2,483.10","2,533.36","2,533.36","2,483.10","-","-2.03%"
"Sep 10, 1999","2,534.61","2,505.50","2,548.55","2,502.61","-","1.16%"
"Sep 09, 1999","2,505.50","2,454.67","2,506.01","2,453.44","-","2.07%"
"Sep 08, 1999","2,454.67","2,491.82","2,504.55","2,453.64","-","-1.49%"
"Sep 07, 1999","2,491.82","2,506.69","2,525.03","2,491.82","-","-0.59%"
"Sep 03, 1999","2,506.69","2,393.75","2,506.75","2,393.75","-","4.77%"
"Sep 02, 1999","2,392.60","2,404.94","2,407.49","2,356.40","-","-0.51%"
"Sep 01, 1999","2,404.94","2,396.87","2,433.45","2,390.02","-","0.34%"
"Aug 31, 1999","2,396.87","2,366.88","2,400.65","2,326.99","-","1.27%"
"Aug 30, 1999","2,366.88","2,402.57","2,415.60","2,358.79","-","-1.49%"
"Aug 27, 1999","2,402.57","2,417.30","2,438.88","2,396.07","-","-0.61%"
"Aug 26, 1999","2,417.30","2,460.92","2,467.46","2,416.31","-","-1.77%"
"Aug 25, 1999","2,460.92","2,404.82","2,465.74","2,400.21","-","2.33%"
"Aug 24, 1999","2,404.82","2,385.84","2,432.39","2,371.14","-","0.79%"
"Aug 23, 1999","2,385.87","2,315.07","2,386.01","2,315.07","-","3.06%"
"Aug 20, 1999","2,315.07","2,278.79","2,315.49","2,276.20","-","1.59%"
"Aug 19, 1999","2,278.79","2,317.39","2,317.39","2,270.96","-","-1.67%"
"Aug 18, 1999","2,317.39","2,337.37","2,351.00","2,317.39","-","-0.85%"
"Aug 17, 1999","2,337.37","2,313.08","2,346.55","2,295.11","-","1.05%"
"Aug 16, 1999","2,313.08","2,307.06","2,332.97","2,294.37","-","0.26%"
"Aug 13, 1999","2,307.06","2,216.15","2,307.13","2,216.15","-","4.19%"
"Aug 12, 1999","2,214.33","2,241.80","2,260.84","2,212.99","-","-1.23%"
"Aug 11, 1999","2,241.80","2,164.55","2,241.82","2,164.55","-","3.61%"
"Aug 10, 1999","2,163.77","2,187.61","2,192.77","2,120.26","-","-1.09%"
"Aug 09, 1999","2,187.61","2,212.15","2,226.67","2,183.85","-","-1.11%"
"Aug 06, 1999","2,212.15","2,232.23","2,260.01","2,201.90","-","-0.90%"
"Aug 05, 1999","2,232.23","2,204.33","2,232.23","2,148.23","-","1.27%"
"Aug 04, 1999","2,204.33","2,239.18","2,258.83","2,202.49","-","-1.56%"
"Aug 03, 1999","2,239.18","2,264.81","2,292.29","2,211.44","-","-1.13%"
"Aug 02, 1999","2,264.81","2,270.93","2,307.55","2,255.79","-","-0.27%"
"Jul 30, 1999","2,270.93","2,263.06","2,309.18","2,263.06","-","0.35%"
"Jul 29, 1999","2,263.06","2,333.78","2,333.78","2,256.18","-","-3.03%"
"Jul 28, 1999","2,333.78","2,308.39","2,338.01","2,282.77","-","1.08%"
"Jul 27, 1999","2,308.78","2,233.51","2,312.68","2,233.51","-","3.37%"
"Jul 26, 1999","2,233.51","2,302.02","2,302.02","2,233.15","-","-2.98%"
"Jul 23, 1999","2,302.02","2,281.92","2,313.82","2,270.00","-","0.88%"
"Jul 22, 1999","2,281.92","2,363.63","2,363.63","2,281.31","-","-3.46%"
"Jul 21, 1999","2,363.63","2,329.32","2,368.37","2,325.11","-","1.47%"
"Jul 20, 1999","2,329.32","2,424.62","2,424.62","2,327.73","-","-3.93%"
"Jul 19, 1999","2,424.62","2,459.50","2,468.42","2,422.63","-","-1.42%"
"Jul 16, 1999","2,459.48","2,429.27","2,466.80","2,429.27","-","1.24%"
"Jul 15, 1999","2,429.27","2,417.05","2,430.44","2,407.40","-","0.51%"
"Jul 14, 1999","2,417.05","2,373.61","2,417.06","2,360.83","-","1.83%"
"Jul 13, 1999","2,373.66","2,384.21","2,384.21","2,352.52","-","-0.44%"
"Jul 12, 1999","2,384.24","2,393.02","2,410.62","2,370.09","-","-0.37%"
"Jul 09, 1999","2,393.02","2,374.58","2,393.36","2,363.41","-","0.78%"
"Jul 08, 1999","2,374.58","2,340.67","2,377.86","2,329.10","-","1.45%"
"Jul 07, 1999","2,340.67","2,331.12","2,347.28","2,317.38","-","0.43%"
"Jul 06, 1999","2,330.73","2,347.88","2,383.02","2,325.32","-","-0.73%"
"Jul 02, 1999","2,347.88","2,322.32","2,348.22","2,322.32","-","1.10%"
"Jul 01, 1999","2,322.32","2,296.77","2,329.06","2,272.17","-","1.11%"
"Jun 30, 1999","2,296.77","2,280.07","2,320.43","2,250.95","-","0.73%"
"Jun 29, 1999","2,280.06","2,243.73","2,280.41","2,192.95","-","1.61%"
"Jun 28, 1999","2,243.94","2,185.76","2,243.94","2,185.76","-","2.66%"
"Jun 25, 1999","2,185.76","2,184.87","2,221.31","2,174.11","-","0.04%"
"Jun 24, 1999","2,184.87","2,239.33","2,239.33","2,181.48","-","-2.43%"
"Jun 23, 1999","2,239.33","2,209.89","2,239.59","2,177.48","-","1.33%"
"Jun 22, 1999","2,209.89","2,268.67","2,280.31","2,209.85","-","-2.59%"
"Jun 21, 1999","2,268.66","2,205.46","2,268.66","2,205.46","-","2.87%"
"Jun 18, 1999","2,205.46","2,190.83","2,206.20","2,155.19","-","0.67%"
"Jun 17, 1999","2,190.83","2,159.10","2,198.29","2,139.80","-","1.08%"
"Jun 16, 1999","2,167.49","2,058.17","2,167.82","2,058.17","-","5.31%"
"Jun 15, 1999","2,058.17","2,028.56","2,072.35","2,020.38","-","1.44%"
"Jun 14, 1999","2,028.92","2,062.29","2,074.28","2,027.90","-","-1.62%"
"Jun 11, 1999","2,062.29","2,097.79","2,120.54","2,057.19","-","-1.69%"
"Jun 10, 1999","2,097.79","2,135.48","2,135.48","2,081.67","-","-1.76%"
"Jun 09, 1999","2,135.48","2,089.14","2,136.52","2,089.14","-","2.34%"
"Jun 08, 1999","2,086.75","2,152.69","2,158.80","2,083.81","-","-3.06%"
"Jun 07, 1999","2,152.69","2,109.41","2,155.39","2,109.41","-","2.05%"
"Jun 04, 1999","2,109.41","2,031.97","2,109.47","2,031.97","-","3.89%"
"Jun 03, 1999","2,030.40","2,074.54","2,083.00","2,029.22","-","-2.13%"
"Jun 02, 1999","2,074.54","2,025.79","2,076.65","1,987.40","-","2.41%"
"Jun 01, 1999","2,025.79","2,089.70","2,089.70","2,025.66","-","-3.06%"
"May 28, 1999","2,089.70","2,050.09","2,090.16","2,038.74","-","1.93%"
"May 27, 1999","2,050.09","2,053.04","2,069.11","2,021.18","-","-0.14%"
"May 26, 1999","2,053.04","1,999.04","2,053.04","1,960.55","-","2.70%"
"May 25, 1999","1,999.04","2,060.59","2,086.48","1,997.82","-","-2.99%"
"May 24, 1999","2,060.59","2,114.40","2,123.47","2,050.83","-","-2.54%"
"May 21, 1999","2,114.40","2,139.95","2,152.56","2,105.01","-","-1.19%"
"May 20, 1999","2,139.95","2,186.31","2,193.45","2,139.95","-","-2.12%"
"May 19, 1999","2,186.20","2,159.36","2,186.51","2,119.55","-","1.25%"
"May 18, 1999","2,159.26","2,175.74","2,180.67","2,146.81","-","-0.76%"
"May 17, 1999","2,175.74","2,125.15","2,175.74","2,099.73","-","2.38%"
"May 14, 1999","2,125.15","2,179.08","2,179.08","2,120.72","-","-2.47%"
"May 13, 1999","2,179.08","2,217.68","2,239.86","2,178.37","-","-1.74%"
"May 12, 1999","2,217.68","2,175.85","2,223.53","2,152.77","-","1.92%"
"May 11, 1999","2,175.85","2,134.75","2,182.46","2,134.75","-","1.93%"
"May 10, 1999","2,134.75","2,117.73","2,151.87","2,109.90","-","0.80%"
"May 07, 1999","2,117.73","2,079.42","2,119.86","2,064.56","-","1.88%"
"May 06, 1999","2,078.63","2,155.77","2,163.79","2,075.96","-","-3.58%"
"May 05, 1999","2,155.77","2,097.55","2,155.80","2,047.77","-","2.78%"
"May 04, 1999","2,097.55","2,137.95","2,170.52","2,096.08","-","-1.89%"
"May 03, 1999","2,137.95","2,136.39","2,145.45","2,097.39","-","0.07%"
"Apr 30, 1999","2,136.39","2,119.47","2,172.14","2,081.67","-","0.81%"
"Apr 29, 1999","2,119.29","2,150.44","2,152.72","2,094.57","-","-1.45%"
"Apr 28, 1999","2,150.44","2,207.03","2,217.17","2,147.54","-","-2.56%"
"Apr 27, 1999","2,207.03","2,263.01","2,283.55","2,197.26","-","-2.37%"
"Apr 26, 1999","2,260.66","2,210.45","2,276.68","2,210.45","-","2.27%"
"Apr 23, 1999","2,210.44","2,183.49","2,224.40","2,151.06","-","1.23%"
"Apr 22, 1999","2,183.49","2,105.82","2,185.23","2,105.82","-","3.69%"
"Apr 21, 1999","2,105.82","2,031.60","2,106.23","2,022.00","-","3.72%"
"Apr 20, 1999","2,030.28","1,967.57","2,030.34","1,952.36","-","3.19%"
"Apr 19, 1999","1,967.58","2,086.46","2,104.55","1,962.56","-","-5.70%"
"Apr 16, 1999","2,086.46","2,135.81","2,144.61","2,082.00","-","-2.31%"
"Apr 15, 1999","2,135.81","2,103.63","2,136.27","2,053.72","-","1.53%"
"Apr 14, 1999","2,103.63","2,175.18","2,214.68","2,103.63","-","-3.29%"
"Apr 13, 1999","2,175.18","2,219.21","2,240.30","2,173.23","-","-1.98%"
"Apr 12, 1999","2,219.21","2,232.47","2,232.47","2,167.71","-","-0.59%"
"Apr 09, 1999","2,232.47","2,224.75","2,238.59","2,208.39","-","0.35%"
"Apr 08, 1999","2,224.75","2,192.29","2,224.81","2,156.65","-","1.48%"
"Apr 07, 1999","2,192.29","2,218.83","2,251.29","2,158.63","-","-1.20%"
"Apr 06, 1999","2,218.83","2,219.64","2,244.25","2,200.56","-","-0.04%"
"Apr 05, 1999","2,219.64","2,146.13","2,219.97","2,146.13","-","3.43%"
"Apr 01, 1999","2,146.13","2,106.39","2,147.63","2,106.39","-","1.89%"
"Mar 31, 1999","2,106.39","2,125.69","2,168.69","2,104.19","-","-0.91%"
"Mar 30, 1999","2,125.69","2,144.66","2,158.94","2,123.98","-","-0.88%"
"Mar 29, 1999","2,144.66","2,067.30","2,144.66","2,067.30","-","3.74%"
"Mar 26, 1999","2,067.30","2,083.35","2,096.22","2,058.87","-","-0.77%"
"Mar 25, 1999","2,083.35","2,013.55","2,083.46","2,013.55","-","3.47%"
"Mar 24, 1999","2,013.55","1,961.31","2,013.70","1,943.92","-","2.66%"
"Mar 23, 1999","1,961.31","2,026.84","2,026.84","1,960.31","-","-3.25%"
