"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 20, 2003","91.84","92.67","92.90","91.80","8.02M","-0.30%"
"Jun 19, 2003","92.12","93.30","93.51","91.84","9.83M","-1.22%"
"Jun 18, 2003","93.26","92.99","93.70","92.63","7.92M","-0.21%"
"Jun 17, 2003","93.46","93.84","93.95","93.01","7.68M","-0.04%"
"Jun 16, 2003","93.50","91.98","93.56","91.81","8.10M","2.10%"
"Jun 13, 2003","91.58","92.40","92.53","91.05","6.19M","-0.92%"
"Jun 12, 2003","92.43","92.61","92.70","91.50","8.58M","0.35%"
"Jun 11, 2003","92.11","91.01","92.23","90.74","8.56M","1.19%"
"Jun 10, 2003","91.03","90.49","91.10","90.16","6.33M","0.89%"
"Jun 09, 2003","90.23","90.41","90.94","89.70","7.85M","-0.70%"
"Jun 06, 2003","90.87","91.47","92.49","90.75","10.66M","0.14%"
"Jun 05, 2003","90.74","90.13","90.77","89.94","7.98M","0.03%"
"Jun 04, 2003","90.71","89.44","90.91","89.34","8.77M","1.30%"
"Jun 03, 2003","89.55","89.05","89.69","88.80","7.89M","0.24%"
"Jun 02, 2003","89.34","89.41","90.91","89.05","9.54M","0.56%"
"May 30, 2003","88.84","87.77","88.98","87.71","7.90M","1.65%"
"May 29, 2003","87.40","88.25","88.90","87.05","8.65M","-0.68%"
"May 28, 2003","88.00","88.17","88.75","87.91","6.35M","0.15%"
"May 27, 2003","87.87","85.72","88.17","85.60","10.01M","1.90%"
"May 23, 2003","86.23","85.99","86.43","85.61","4.64M","0.22%"
"May 22, 2003","86.04","85.47","86.45","85.28","7.00M","0.99%"
"May 21, 2003","85.20","84.90","85.43","84.52","8.30M","0.15%"
"May 20, 2003","85.07","85.37","85.65","84.25","10.81M","-0.12%"
"May 19, 2003","85.17","86.28","87.15","84.90","9.80M","-2.09%"
"May 16, 2003","86.99","87.09","87.60","86.53","7.42M","-0.38%"
"May 15, 2003","87.32","87.21","87.70","86.66","7.47M","0.55%"
"May 14, 2003","86.84","87.38","87.54","86.32","7.84M","-0.23%"
"May 13, 2003","87.04","87.03","87.39","86.61","6.90M","-0.34%"
"May 12, 2003","87.34","85.95","87.59","85.81","8.12M","1.36%"
"May 09, 2003","86.17","85.36","86.29","85.20","6.89M","1.22%"
"May 08, 2003","85.13","85.03","85.95","84.87","8.73M","-0.85%"
"May 07, 2003","85.86","85.60","86.46","85.21","8.50M","-0.15%"
"May 06, 2003","85.99","85.51","86.58","85.40","9.82M","0.57%"
"May 05, 2003","85.50","86.00","86.19","85.10","8.22M","-0.36%"
"May 02, 2003","85.81","84.25","86.03","84.21","10.97M","1.42%"
"May 01, 2003","84.61","84.75","84.93","83.50","11.25M","-0.29%"
"Apr 30, 2003","84.86","84.93","85.41","84.44","10.05M","-0.29%"
"Apr 29, 2003","85.11","85.13","85.70","84.45","11.30M","0.38%"
"Apr 28, 2003","84.79","83.43","85.15","83.19","7.37M","1.96%"
"Apr 25, 2003","83.16","84.20","84.37","82.85","7.87M","-1.52%"
"Apr 24, 2003","84.44","84.57","84.99","84.05","8.67M","-0.92%"
"Apr 23, 2003","85.22","85.13","85.42","84.58","6.89M","0.35%"
"Apr 22, 2003","84.92","83.03","85.03","82.71","9.08M","1.66%"
"Apr 21, 2003","83.53","83.66","84.10","83.11","6.02M","0.06%"
"Apr 17, 2003","83.48","82.65","83.65","82.42","8.78M","0.94%"
"Apr 16, 2003","82.70","84.65","84.65","82.52","9.56M","-2.01%"
"Apr 15, 2003","84.40","83.58","84.45","83.24","6.78M","0.67%"
"Apr 14, 2003","83.84","82.39","83.85","82.25","6.75M","2.00%"
"Apr 11, 2003","82.20","83.03","83.58","81.92","8.30M","-0.32%"
"Apr 10, 2003","82.46","82.31","82.47","81.56","6.49M","0.27%"
"Apr 09, 2003","82.24","83.48","84.10","82.02","11.04M","-1.15%"
"Apr 08, 2003","83.20","83.17","83.56","82.73","7.80M","0.33%"
"Apr 07, 2003","82.93","84.91","85.40","82.92","11.80M","0.05%"
"Apr 04, 2003","82.89","83.07","83.25","82.30","7.44M","0.63%"
"Apr 03, 2003","82.37","83.51","83.85","82.37","9.88M","-0.46%"
"Apr 02, 2003","82.75","82.24","83.34","82.18","11.88M","2.43%"
"Apr 01, 2003","80.79","80.27","81.11","79.76","9.58M","1.22%"
"Mar 31, 2003","79.82","80.40","80.90","79.39","13.39M","-2.15%"
"Mar 28, 2003","81.57","81.55","82.15","81.20","6.38M","-0.56%"
"Mar 27, 2003","82.03","81.63","82.61","81.17","9.01M","-0.42%"
"Mar 26, 2003","82.38","82.69","82.99","81.96","9.41M","-0.52%"
"Mar 25, 2003","82.81","82.27","83.49","81.85","12.12M","0.69%"
"Mar 24, 2003","82.24","83.45","83.64","81.89","16.26M","-3.39%"
"Mar 21, 2003","85.13","83.82","85.36","83.30","17.27M","2.42%"
"Mar 20, 2003","83.12","82.30","83.45","81.47","14.87M","0.24%"
"Mar 19, 2003","82.92","82.34","83.00","81.39","9.37M","0.95%"
"Mar 18, 2003","82.14","81.80","82.35","81.10","11.25M","0.83%"
"Mar 17, 2003","81.46","78.28","81.75","77.86","14.70M","3.17%"
"Mar 14, 2003","78.96","78.85","79.55","78.15","12.99M","0.66%"
"Mar 13, 2003","78.44","76.80","78.50","76.33","12.67M","3.55%"
"Mar 12, 2003","75.75","75.11","75.78","74.31","10.32M","0.53%"
"Mar 11, 2003","75.35","75.95","76.57","75.23","8.55M","-0.57%"
"Mar 10, 2003","75.78","76.75","77.03","75.67","7.25M","-2.28%"
"Mar 07, 2003","77.55","75.95","77.58","75.78","11.89M","0.88%"
"Mar 06, 2003","76.87","77.33","77.90","76.73","8.07M","-1.25%"
"Mar 05, 2003","77.84","77.05","77.89","76.75","7.61M","0.75%"
"Mar 04, 2003","77.26","78.45","78.47","77.20","5.18M","-1.69%"
"Mar 03, 2003","78.59","79.68","79.93","78.33","7.12M","-0.91%"
"Feb 28, 2003","79.31","79.17","79.78","78.62","9.22M","0.34%"
"Feb 27, 2003","79.04","78.68","79.46","77.90","9.92M","1.00%"
"Feb 26, 2003","78.26","78.83","79.39","78.04","6.36M","-1.35%"
"Feb 25, 2003","79.33","77.95","79.40","77.22","8.16M","0.79%"
"Feb 24, 2003","78.71","79.82","79.95","78.60","6.72M","-1.91%"
"Feb 21, 2003","80.24","79.53","80.55","78.55","7.83M","0.78%"
"Feb 20, 2003","79.62","80.55","80.72","79.28","5.21M","-1.14%"
"Feb 19, 2003","80.54","80.53","80.73","79.70","5.36M","-0.38%"
"Feb 18, 2003","80.85","80.00","81.05","79.88","8.40M","1.57%"
"Feb 14, 2003","79.60","78.10","79.62","77.47","10.65M","2.03%"
"Feb 13, 2003","78.02","77.70","78.17","76.52","8.58M","0.37%"
"Feb 12, 2003","77.73","78.52","78.84","77.71","6.87M","-1.23%"
"Feb 11, 2003","78.70","79.83","80.02","78.20","7.90M","-0.92%"
"Feb 10, 2003","79.43","78.96","79.53","78.10","7.27M","0.74%"
"Feb 07, 2003","78.85","80.11","80.24","78.40","7.62M","-1.03%"
"Feb 06, 2003","79.67","79.74","80.15","79.00","8.84M","-0.56%"
"Feb 05, 2003","80.12","80.81","81.69","79.60","9.33M","-0.45%"
"Feb 04, 2003","80.48","80.39","80.75","79.40","6.72M","-0.79%"
"Feb 03, 2003","81.12","80.97","81.63","80.82","5.47M","0.35%"
"Jan 31, 2003","80.84","79.14","81.03","79.14","10.30M","1.94%"
"Jan 30, 2003","79.30","81.30","81.57","79.30","10.13M","-2.20%"
"Jan 29, 2003","81.08","80.16","81.72","79.52","12.06M","0.40%"
"Jan 28, 2003","80.76","80.58","81.28","80.10","7.47M","0.76%"
"Jan 27, 2003","80.15","80.80","81.80","79.61","10.52M","-1.54%"
"Jan 24, 2003","81.40","83.30","83.43","81.18","10.27M","-2.44%"
"Jan 23, 2003","83.44","83.70","84.03","82.69","9.13M","0.10%"
"Jan 22, 2003","83.36","84.13","84.54","83.15","8.26M","-1.56%"
"Jan 21, 2003","84.68","86.35","86.40","84.45","6.44M","-1.66%"
"Jan 17, 2003","86.11","86.42","86.95","85.67","6.50M","-1.36%"
"Jan 16, 2003","87.30","87.75","88.23","86.87","6.50M","-0.43%"
"Jan 15, 2003","87.68","88.60","88.70","87.15","5.53M","-0.86%"
"Jan 14, 2003","88.44","87.80","88.58","87.14","4.36M","0.40%"
"Jan 13, 2003","88.09","88.51","88.88","87.58","6.23M","0.11%"
"Jan 10, 2003","87.99","86.92","88.38","86.70","7.43M","0.24%"
"Jan 09, 2003","87.78","86.65","88.02","86.63","8.81M","1.87%"
"Jan 08, 2003","86.17","87.20","87.20","85.91","9.22M","-1.77%"
"Jan 07, 2003","87.72","87.65","88.23","87.20","6.76M","0.06%"
"Jan 06, 2003","87.67","86.30","88.19","86.06","6.11M","1.52%"
"Jan 03, 2003","86.36","86.00","86.54","85.62","4.62M","0.21%"
"Jan 02, 2003","86.18","84.15","86.33","83.95","7.46M","3.20%"
"Dec 31, 2002","83.51","83.28","83.73","82.48","5.61M","0.19%"
"Dec 30, 2002","83.35","83.30","83.79","82.60","5.94M","0.47%"
"Dec 27, 2002","82.96","84.10","84.60","82.90","5.97M","-1.88%"
"Dec 26, 2002","84.55","84.90","85.70","84.10","2.97M","-0.09%"
"Dec 24, 2002","84.63","84.68","84.99","84.49","1.45M","-0.60%"
"Dec 23, 2002","85.14","84.82","85.99","84.68","4.69M","-0.25%"
"Dec 20, 2002","85.35","84.34","85.36","83.67","4.72M","1.60%"
"Dec 19, 2002","84.01","84.38","85.38","83.56","7.28M","-0.93%"
"Dec 18, 2002","84.80","85.15","85.23","84.36","6.72M","-0.90%"
"Dec 17, 2002","85.57","86.13","86.69","85.48","4.21M","-1.30%"
"Dec 16, 2002","86.70","84.94","86.70","84.78","5.63M","2.76%"
"Dec 13, 2002","84.37","84.84","85.45","84.37","6.49M","-1.49%"
"Dec 12, 2002","85.65","86.25","86.50","85.26","5.28M","-0.40%"
"Dec 11, 2002","85.99","85.50","86.50","85.13","5.67M","0.28%"
"Dec 10, 2002","85.75","85.34","86.01","84.92","6.09M","1.17%"
"Dec 09, 2002","84.76","85.97","86.26","84.76","5.61M","-2.38%"
"Dec 06, 2002","86.83","85.44","87.04","85.10","9.46M","0.24%"
"Dec 05, 2002","86.62","87.97","88.15","86.29","6.93M","-1.29%"
"Dec 04, 2002","87.75","86.94","88.40","86.70","9.95M","-0.20%"
"Dec 03, 2002","87.93","88.20","88.39","87.42","7.02M","-1.06%"
"Dec 02, 2002","88.87","90.40","90.66","88.03","8.93M","-0.03%"
"Nov 29, 2002","88.90","89.70","89.80","88.82","3.06M","-0.70%"
"Nov 27, 2002","89.53","87.65","89.65","87.59","8.27M","3.03%"
"Nov 26, 2002","86.90","87.94","88.60","86.85","5.85M","-1.79%"
"Nov 25, 2002","88.48","88.18","88.95","87.72","6.36M","0.33%"
"Nov 22, 2002","88.19","88.25","88.99","88.10","7.77M","-0.62%"
"Nov 21, 2002","88.74","87.19","88.84","86.91","9.37M","2.08%"
"Nov 20, 2002","86.93","84.70","86.97","84.56","8.54M","2.20%"
"Nov 19, 2002","85.06","84.45","85.59","84.15","6.07M","0.18%"
"Nov 18, 2002","84.91","86.50","86.76","84.90","5.61M","-1.09%"
"Nov 15, 2002","85.85","84.75","85.98","84.45","7.22M","0.23%"
"Nov 14, 2002","85.65","85.21","85.80","84.35","8.67M","1.24%"
"Nov 13, 2002","84.60","83.73","85.24","83.18","16.99M","0.36%"
"Nov 12, 2002","84.30","84.26","85.34","83.80","9.22M","0.40%"
"Nov 11, 2002","83.96","85.15","85.17","83.61","7.27M","-1.55%"
"Nov 08, 2002","85.28","85.92","86.94","85.14","9.42M","-0.89%"
"Nov 07, 2002","86.05","87.20","87.38","85.55","9.72M","-2.27%"
"Nov 06, 2002","88.05","87.48","88.15","85.91","17.49M","1.32%"
"Nov 05, 2002","86.90","85.52","87.06","85.50","10.79M","1.40%"
"Nov 04, 2002","85.70","86.58","87.50","85.60","12.26M","0.47%"
"Nov 01, 2002","85.30","83.50","85.61","83.20","9.55M","1.85%"
"Oct 31, 2002","83.75","84.59","85.15","83.43","10.21M","-0.71%"
"Oct 30, 2002","84.35","83.89","84.95","83.16","9.94M","0.76%"
"Oct 29, 2002","83.71","83.71","84.20","81.85","13.95M","-0.38%"
"Oct 28, 2002","84.03","85.56","85.80","83.30","8.82M","-0.71%"
"Oct 25, 2002","84.63","82.82","84.69","82.55","12.14M","1.93%"
"Oct 24, 2002","83.03","85.68","85.89","82.78","12.61M","-2.58%"
"Oct 23, 2002","85.23","84.00","85.24","83.00","12.15M","0.59%"
"Oct 22, 2002","84.73","84.39","85.01","83.80","10.88M","-0.81%"
"Oct 21, 2002","85.42","82.50","85.64","82.34","14.15M","2.79%"
"Oct 18, 2002","83.10","82.14","83.48","81.49","11.02M","0.31%"
"Oct 17, 2002","82.84","83.34","83.79","82.10","13.09M","2.52%"
"Oct 16, 2002","80.80","81.61","82.10","80.22","17.53M","-2.42%"
"Oct 15, 2002","82.80","81.50","82.85","81.10","17.25M","4.89%"
"Oct 14, 2002","78.94","77.95","79.40","77.58","12.54M","-0.06%"
"Oct 11, 2002","78.99","76.75","79.21","76.54","23.53M","4.73%"
"Oct 10, 2002","75.42","73.00","75.80","72.03","21.25M","3.15%"
"Oct 09, 2002","73.12","74.03","74.74","72.90","20.81M","-3.01%"
"Oct 08, 2002","75.39","75.29","76.50","73.40","21.14M","0.87%"
"Oct 07, 2002","74.74","75.23","76.65","74.14","13.42M","-1.61%"
"Oct 04, 2002","75.96","77.94","78.01","74.81","16.88M","-1.84%"
"Oct 03, 2002","77.38","78.48","79.40","77.00","13.75M","-0.69%"
"Oct 02, 2002","77.92","79.06","79.88","77.29","13.70M","-2.60%"
"Oct 01, 2002","80.00","76.67","80.05","75.95","15.77M","5.26%"
"Sep 30, 2002","76.00","76.05","76.96","74.60","17.22M","-1.11%"
"Sep 27, 2002","76.85","79.21","79.50","76.85","10.73M","-3.71%"
"Sep 26, 2002","79.81","79.18","80.27","78.61","11.29M","1.46%"
"Sep 25, 2002","78.66","78.05","79.09","76.65","11.78M","2.06%"
"Sep 24, 2002","77.07","77.71","78.80","76.60","15.20M","-2.20%"
"Sep 23, 2002","78.80","79.03","79.23","77.03","9.10M","-1.09%"
"Sep 20, 2002","79.67","79.88","81.25","79.20","9.37M","0.04%"
"Sep 19, 2002","79.64","80.50","81.49","79.50","12.83M","-2.19%"
"Sep 18, 2002","81.42","81.41","82.90","80.77","11.65M","-0.90%"
"Sep 17, 2002","82.16","85.02","85.29","82.00","13.08M","-2.36%"
"Sep 16, 2002","84.15","83.05","84.20","82.75","5.98M","0.74%"
"Sep 13, 2002","83.53","83.44","83.87","82.70","9.61M","-0.72%"
"Sep 12, 2002","84.14","85.32","85.42","83.74","7.14M","-1.80%"
"Sep 11, 2002","85.68","87.40","87.99","85.68","6.68M","-0.94%"
"Sep 10, 2002","86.49","85.77","86.50","85.18","8.95M","1.54%"
"Sep 09, 2002","85.18","83.88","85.83","83.30","8.30M","0.78%"
"Sep 06, 2002","84.52","84.31","85.00","83.90","9.18M","1.34%"
"Sep 05, 2002","83.40","83.14","83.95","82.15","13.52M","-0.88%"
"Sep 04, 2002","84.14","83.59","84.79","82.95","11.73M","1.18%"
"Sep 03, 2002","83.16","85.52","85.66","83.11","12.02M","-3.88%"
"Aug 30, 2002","86.52","86.20","88.04","86.05","9.53M","-0.27%"
"Aug 29, 2002","86.75","86.20","87.64","85.06","9.05M","-0.38%"
"Aug 28, 2002","87.08","87.76","87.99","86.58","8.16M","-1.60%"
"Aug 27, 2002","88.50","89.98","90.44","87.95","9.35M","-0.93%"
"Aug 26, 2002","89.33","89.00","89.73","87.60","8.07M","0.69%"
"Aug 23, 2002","88.72","89.89","91.00","88.40","8.04M","-2.11%"
"Aug 22, 2002","90.63","89.75","91.00","89.35","9.02M","0.76%"
"Aug 21, 2002","89.95","89.45","90.00","88.01","12.03M","1.07%"
"Aug 20, 2002","89.00","89.32","89.64","88.25","10.11M","-1.02%"
"Aug 19, 2002","89.92","87.53","90.13","87.50","9.60M","2.50%"
"Aug 16, 2002","87.73","87.62","88.56","87.12","8.89M","-0.68%"
"Aug 15, 2002","88.33","88.05","88.95","87.03","15.21M","0.98%"
"Aug 14, 2002","87.47","85.00","87.85","83.70","15.18M","2.97%"
"Aug 13, 2002","84.95","86.54","87.69","84.72","12.01M","-2.35%"
"Aug 12, 2002","86.99","86.39","87.49","85.98","8.91M","-0.70%"
"Aug 09, 2002","87.60","86.55","88.24","85.82","12.69M","0.40%"
"Aug 08, 2002","87.25","85.08","87.35","84.34","14.27M","3.07%"
"Aug 07, 2002","84.65","84.01","84.85","82.25","12.80M","1.99%"
"Aug 06, 2002","83.00","82.05","84.33","81.85","12.14M","3.14%"
"Aug 05, 2002","80.47","82.90","83.25","80.30","8.64M","-3.28%"
"Aug 02, 2002","83.20","84.70","85.15","82.03","13.00M","-1.97%"
"Aug 01, 2002","84.87","86.86","87.27","84.76","12.72M","-2.62%"
"Jul 31, 2002","87.15","86.63","87.39","85.40","10.76M","0.11%"
"Jul 30, 2002","87.05","86.35","87.75","85.41","15.08M","0.38%"
"Jul 29, 2002","86.72","84.40","87.38","84.28","14.89M","4.67%"
"Jul 26, 2002","82.85","82.55","82.95","81.16","9.38M","1.31%"
"Jul 25, 2002","81.78","81.75","83.20","79.25","20.98M","-0.39%"
"Jul 24, 2002","82.10","75.75","82.50","75.28","24.79M","6.39%"
"Jul 23, 2002","77.17","78.33","79.21","76.76","21.74M","-1.14%"
"Jul 22, 2002","78.06","79.37","81.49","77.10","24.65M","-2.43%"
"Jul 19, 2002","80.00","82.60","83.10","79.60","16.17M","-4.59%"
"Jul 18, 2002","83.85","85.56","86.45","83.85","8.07M","-1.88%"
"Jul 17, 2002","85.46","86.62","87.50","84.55","9.68M","0.48%"
"Jul 16, 2002","85.05","85.50","86.56","84.16","11.73M","-2.00%"
"Jul 15, 2002","86.79","86.41","86.97","82.50","19.68M","0.16%"
"Jul 12, 2002","86.65","88.50","88.70","86.11","8.37M","-1.69%"
"Jul 11, 2002","88.14","87.61","88.80","86.17","10.06M","-0.18%"
"Jul 10, 2002","88.30","91.55","91.60","88.00","8.99M","-3.17%"
"Jul 09, 2002","91.19","92.78","93.49","90.91","5.23M","-1.90%"
"Jul 08, 2002","92.96","93.65","94.19","92.50","4.14M","-1.28%"
"Jul 05, 2002","94.17","91.60","94.17","91.49","3.04M","3.91%"
"Jul 03, 2002","90.63","89.80","90.92","89.10","7.80M","0.42%"
"Jul 02, 2002","90.25","91.04","91.58","89.70","8.25M","-0.89%"
"Jul 01, 2002","91.06","92.67","93.37","91.00","4.09M","-1.59%"
"Jun 28, 2002","92.53","92.62","93.79","92.43","5.06M","-0.36%"
"Jun 27, 2002","92.86","92.16","92.88","90.30","6.82M","1.79%"
"Jun 26, 2002","91.23","89.36","91.99","89.05","7.57M","0.07%"
"Jun 25, 2002","91.17","93.74","94.24","91.05","7.92M","-2.13%"
"Jun 24, 2002","93.15","92.02","94.00","90.82","6.76M","0.36%"
"Jun 21, 2002","92.82","93.77","94.41","92.15","4.57M","-1.75%"
"Jun 20, 2002","94.47","95.64","96.12","94.42","5.51M","-1.40%"
"Jun 19, 2002","95.81","96.51","97.68","94.91","6.93M","-2.13%"
"Jun 18, 2002","97.90","96.75","98.00","96.58","2.70M","0.86%"
"Jun 17, 2002","97.07","95.55","97.20","95.40","3.79M","2.18%"
"Jun 14, 2002","95.00","94.01","95.14","92.56","7.31M","-0.40%"
"Jun 13, 2002","95.38","96.06","96.56","95.10","3.79M","-1.15%"
"Jun 12, 2002","96.49","95.14","96.62","94.68","4.81M","1.17%"
"Jun 11, 2002","95.37","97.15","97.85","95.25","4.21M","-1.37%"
"Jun 10, 2002","96.69","96.25","97.39","95.74","3.82M","0.49%"
"Jun 07, 2002","96.22","95.32","96.65","94.87","5.92M","-0.32%"
"Jun 06, 2002","96.53","98.12","98.20","96.13","4.88M","-1.73%"
"Jun 05, 2002","98.23","97.28","98.30","97.10","3.75M","1.15%"
"Jun 04, 2002","97.11","96.98","97.70","96.11","5.60M","0.17%"
"Jun 03, 2002","96.95","99.28","100.11","96.91","5.60M","-2.32%"
"May 31, 2002","99.25","99.85","100.66","99.20","4.76M","-0.09%"
"May 30, 2002","99.34","98.96","99.71","98.21","5.26M","-0.01%"
"May 29, 2002","99.35","99.66","100.06","99.31","2.82M","-0.79%"
"May 28, 2002","100.14","101.34","101.35","99.76","2.56M","-0.87%"
"May 24, 2002","101.02","102.00","102.40","100.92","1.94M","-1.21%"
"May 23, 2002","102.26","102.00","102.43","101.00","2.51M","0.66%"
"May 22, 2002","101.59","101.01","101.75","100.72","2.71M","0.21%"
"May 21, 2002","101.38","102.80","102.95","100.92","2.21M","-1.08%"
"May 20, 2002","102.49","103.08","103.18","102.17","2.87M","-0.91%"
"May 17, 2002","103.43","103.22","103.64","102.64","2.31M","0.24%"
"May 16, 2002","103.18","102.64","103.41","101.95","2.36M","0.24%"
"May 15, 2002","102.93","102.66","103.73","102.39","3.68M","-0.16%"
"May 14, 2002","103.10","102.75","103.20","102.15","4.46M","1.84%"
"May 13, 2002","101.24","99.92","101.25","99.33","4.08M","1.76%"
"May 10, 2002","99.49","100.72","100.79","99.28","4.67M","-1.00%"
"May 09, 2002","100.50","101.06","101.58","100.25","3.60M","-0.77%"
"May 08, 2002","101.28","99.89","101.68","99.81","4.82M","3.14%"
"May 07, 2002","98.20","98.84","99.39","98.08","5.49M","0.10%"
"May 06, 2002","98.10","99.96","100.34","97.96","4.68M","-1.86%"
"May 03, 2002","99.96","100.73","100.89","99.45","4.60M","-1.09%"
"May 02, 2002","101.06","100.69","101.35","100.41","2.52M","0.12%"
"May 01, 2002","100.94","99.64","101.06","98.35","8.63M","1.46%"
"Apr 30, 2002","99.49","98.67","100.20","98.28","3.80M","1.31%"
"Apr 29, 2002","98.20","99.35","99.50","98.13","4.59M","-0.65%"
"Apr 26, 2002","98.84","100.90","103.00","98.75","4.24M","-1.65%"
"Apr 25, 2002","100.50","100.00","100.60","99.30","5.00M","0.25%"
"Apr 24, 2002","100.25","101.12","101.74","100.25","2.85M","-0.86%"
"Apr 23, 2002","101.12","101.55","101.89","100.72","4.24M","-0.26%"
"Apr 22, 2002","101.38","102.20","102.46","101.11","3.83M","-1.19%"
"Apr 19, 2002","102.60","102.85","102.91","102.20","2.33M","0.61%"
"Apr 18, 2002","101.98","102.40","102.75","100.62","5.82M","-0.42%"
"Apr 17, 2002","102.41","103.42","103.42","102.00","2.51M","-0.71%"
"Apr 16, 2002","103.14","102.27","103.23","102.02","2.60M","2.10%"
"Apr 15, 2002","101.02","102.22","102.44","100.75","5.14M","-0.95%"
"Apr 12, 2002","101.99","102.40","102.55","101.51","5.89M","0.24%"
"Apr 11, 2002","101.75","103.43","103.82","101.62","4.40M","-2.07%"
"Apr 10, 2002","103.90","102.42","104.13","102.36","7.55M","1.59%"
"Apr 09, 2002","102.27","103.17","103.23","102.06","7.86M","-0.42%"
"Apr 08, 2002","102.70","101.30","102.76","101.10","4.38M","-0.23%"
"Apr 05, 2002","102.94","103.02","103.48","102.24","7.60M","0.69%"
"Apr 04, 2002","102.23","101.95","102.78","101.63","9.10M","-0.11%"
"Apr 03, 2002","102.34","103.56","103.56","101.45","7.81M","-0.79%"
"Apr 02, 2002","103.16","102.98","103.35","102.68","3.13M","-0.19%"
"Apr 01, 2002","103.36","103.36","103.90","102.67","6.33M","-0.34%"
"Mar 28, 2002","103.71","104.60","105.12","103.70","4.06M","-0.57%"
"Mar 27, 2002","104.30","103.55","104.65","103.40","5.93M","0.51%"
"Mar 26, 2002","103.77","102.86","104.43","102.80","4.58M","0.75%"
"Mar 25, 2002","103.00","104.19","104.59","102.84","5.86M","-1.18%"
"Mar 22, 2002","104.23","104.76","105.04","103.96","4.60M","-0.33%"
"Mar 21, 2002","104.57","105.00","106.06","103.61","10.39M","-0.35%"
"Mar 20, 2002","104.94","105.93","105.93","104.93","5.36M","-1.64%"
"Mar 19, 2002","106.69","106.40","106.85","106.00","9.94M","0.98%"
"Mar 18, 2002","105.65","106.35","106.78","105.27","4.86M","-0.47%"
"Mar 15, 2002","106.15","105.50","106.18","105.17","9.86M","0.73%"
"Mar 14, 2002","105.38","105.33","105.79","104.96","5.41M","0.06%"
"Mar 13, 2002","105.32","105.97","106.18","104.90","9.76M","-1.23%"
"Mar 12, 2002","106.63","105.28","106.65","105.13","7.75M","0.49%"
"Mar 11, 2002","106.11","105.75","106.72","105.33","4.43M","0.11%"
"Mar 08, 2002","105.99","106.49","106.89","105.50","6.33M","0.35%"
"Mar 07, 2002","105.62","106.49","106.50","104.85","7.72M","-0.29%"
"Mar 06, 2002","105.93","104.64","106.30","104.60","7.64M","1.10%"
"Mar 05, 2002","104.78","105.35","106.20","104.34","10.71M","-1.08%"
"Mar 04, 2002","105.92","104.20","106.25","104.08","8.20M","2.00%"
"Mar 01, 2002","103.84","101.79","104.00","101.24","8.31M","2.71%"
"Feb 28, 2002","101.10","101.85","102.61","101.10","5.26M","-0.54%"
"Feb 27, 2002","101.65","101.90","102.70","100.65","7.88M","0.52%"
"Feb 26, 2002","101.12","101.75","102.10","100.35","12.74M","-0.48%"
"Feb 25, 2002","101.61","100.06","101.94","99.98","8.93M","1.63%"
"Feb 22, 2002","99.98","98.50","100.25","98.05","8.24M","1.63%"
"Feb 21, 2002","98.38","99.37","100.46","98.35","10.84M","-1.44%"
"Feb 20, 2002","99.82","97.97","99.92","97.40","7.18M","2.36%"
"Feb 19, 2002","97.52","98.60","98.90","97.37","3.72M","-1.64%"
"Feb 15, 2002","99.15","100.10","100.18","99.03","3.84M","-1.15%"
"Feb 14, 2002","100.30","100.40","100.79","99.75","6.44M","0.25%"
"Feb 13, 2002","100.05","99.16","100.19","99.00","3.35M","1.28%"
"Feb 12, 2002","98.79","98.46","99.24","98.20","1.34M","-0.06%"
"Feb 11, 2002","98.85","97.60","99.11","97.34","2.17M","1.26%"
"Feb 08, 2002","97.62","96.60","97.72","95.85","4.38M","1.51%"
"Feb 07, 2002","96.17","96.73","97.60","96.15","2.96M","-0.48%"
"Feb 06, 2002","96.63","97.03","97.48","96.15","4.41M","-0.18%"
"Feb 05, 2002","96.80","96.55","97.84","96.10","5.76M","-0.21%"
"Feb 04, 2002","97.00","99.10","99.10","96.78","6.94M","-2.30%"
"Feb 01, 2002","99.28","99.11","99.56","98.64","3.65M","0.04%"
"Jan 31, 2002","99.24","98.05","99.31","97.79","3.95M","1.43%"
"Jan 30, 2002","97.84","96.50","97.88","95.30","6.11M","1.72%"
"Jan 29, 2002","96.19","98.95","99.21","96.10","4.65M","-2.72%"
"Jan 28, 2002","98.88","98.86","99.04","98.01","1.71M","0.41%"
"Jan 25, 2002","98.48","97.66","99.06","97.57","3.24M","0.41%"
"Jan 24, 2002","98.08","97.94","98.66","97.76","3.95M","0.70%"
"Jan 23, 2002","97.40","97.45","97.83","96.88","3.67M","0.12%"
"Jan 22, 2002","97.28","98.34","98.55","97.00","1.95M","-0.63%"
"Jan 18, 2002","97.90","97.48","98.38","97.00","3.45M","-0.34%"
"Jan 17, 2002","98.23","97.85","98.75","97.52","3.49M","1.12%"
"Jan 16, 2002","97.14","98.60","99.00","97.05","5.16M","-2.37%"
"Jan 15, 2002","99.50","99.35","99.98","98.72","2.98M","0.35%"
"Jan 14, 2002","99.15","99.74","99.86","98.91","3.47M","-0.92%"
"Jan 11, 2002","100.07","100.92","101.10","99.85","2.47M","-0.82%"
"Jan 10, 2002","100.90","100.95","101.16","100.40","2.77M","0.04%"
"Jan 09, 2002","100.86","101.95","102.99","100.72","3.59M","-0.86%"
